"","popularity","danceability","energy","key","loudness","mode","acousticness","instrumentalness","valence","tempo","time_signature","genre","instrumentalness_is_na","log_speechiness","log_liveness","sqrt_duration"
"9733",19,0.514,0.559,6,-8.852,0,0.568,0.00391,0.756,102.037,4,2,TRUE,-2.07147337203066,-2.16282315061889,343.646620818538
"9734",50,0.375,0.661,6,-7.113,0,2.29e-05,0.0135,0.512,91.611,4,10,FALSE,-3.31869616015041,-1.46967597005894,458.043666040695
"9735",NA,0.661,0.613,0,-7.56,1,0.00298,0.000176,0.19,96.609,3,10,FALSE,-3.60086857679122,-1.73727128394399,1.75398118575998
"9736",23,0.708,0.411,9,-11.264,1,0.45,0.00481,0.337,103.025,4,1,FALSE,-3.00983119793349,-2.00991547903123,516.952609046516
"9737",26,0.587,0.947,7,-3.578,1,0.09,0.00941,0.528,116.072,4,1,FALSE,-2.22562405185792,-1.56542102701733,442.809213996276
"9738",41,0.587,0.762,7,-6.946,1,0.393,0.0888,0.743,91.936,4,10,FALSE,-3.33540964112415,-0.236988958136263,615.976460589201
"9739",43,0.535,0.771,1,-8.135,1,0.00389,0.00391,0.487,137.766,4,5,TRUE,-0.933945667112876,-0.994252273343867,426.051640062563
"9740",42,0.833,0.397,11,-7.373,0,0.356,0.0581,0.491,118.028,4,6,FALSE,-1.54646311327271,-2.42024313646228,450.976717802593
"9741",40,0.702,0.206,1,-10.468,1,0.835,1.95e-05,0.54,122.839,4,2,FALSE,-3.23398946267825,-2.37300755729059,448.666914313948
"9742",44,0.24,0.863,11,-8.046,0,1.58e-05,0.416,0.331,75.591,4,10,FALSE,-3.21388828335716,-2.36021420583068,458.838751632858
"9743",59,0.671,0.622,9,-5.709,0,0.236,1.29e-06,0.417,155.599,4,5,FALSE,-1.05555279920766,-2.37730863918998,501.835630460811
"9744",65,0.41,0.761,4,-9.453,0,0.0685,0.00772,0.392,132.923,4,10,FALSE,-2.67800607975383,-2.57965698633381,714.543910477166
"9745",77,0.564,0.932,11,-10.068,1,0.013,0.169,0.619,112.937,4,10,FALSE,-2.8931756852289,-1.05268335677971,382.426463519459
"9746",34,0.603,0.864,11,-11.832,1,0.427,0.892,0.49,165.033,4,6,FALSE,-2.94884868765514,-1.11169752821677,730.963063362301
"9747",34,0.506,0.947,11,-6.697,0,0.000177,0.00202,0.399,107.71,4,8,FALSE,-3.09224317393483,-1.97328134585145,550.05454275008
"9748",58,0.508,0.153,5,-13.874,1,0.974,0.803,0.188,112.494,4,7,FALSE,-3.26754099684948,-2.10373423424888,2.11808089245902
"9749",NA,0.618,0.774,5,-7.302,0,0.441,0.00092,0.861,99.595,4,1,FALSE,-3.23907853218572,-2.17155683058764,488.01331949036
"9750",44,0.532,0.33,7,-16.107,1,0.952,0.919,0.343,123.293,4,7,FALSE,-3.11002141995612,-2.22562405185792,1.76560660029351
"9751",62,0.753,0.632,9,-8.054,1,0.122,0.00391,0.718,91.047,4,5,TRUE,-3.1629681929299,-1.6194882482876,384.393028032507
"9752",51,0.812,0.545,10,-7.97,0,0.437,0.00391,0.456,137.048,4,5,TRUE,-2.86821895325503,-2.23492644452023,373.302826134494
"9753",58,0.509,0.067,8,-14.041,1,0.976,3.04e-05,0.0773,83.414,5,6,FALSE,-2.75514180863606,-2.1803674602698,413.283195883888
"9754",43,0.591,0.764,4,-2.131,1,0.0899,0.00391,0.327,127.928,4,10,TRUE,-2.8877751320489,-1.3704210119636,401.559460105225
"9755",34,0.788,0.502,0,-7.068,0,0.381,0.00391,0.76,95.978,4,9,TRUE,-3.65351231027664,-2.31465767422831,525.775617540411
"9756",36,0.65,0.677,11,-6.506,0,0.0628,0.00391,0.722,93.814,4,9,TRUE,-2.3538783873816,-3.18931702262666,463.16411778116
"9757",56,0.424,0.694,6,-4.912,0,0.0573,0.000937,0.0801,128.034,4,9,FALSE,-3.25450300251135,-2.01740615076038,531.489416639692
"9758",57,0.647,0.538,5,-9.572,0,0.227,0.00391,0.161,159.996,4,5,TRUE,-1.82635091399767,-1.21402314017944,424.431384324958
"9759",41,0.281,0.918,1,-3.845,1,0.166,0.00669,0.36,99.455,4,1,FALSE,-1.13943428318836,-1.13010295575948,522.625104640028
"9760",42,0.464,0.943,4,-4.777,0,0.00247,0.452,0.36,145.004,4,10,FALSE,-3.38729447649316,-1.65548185093551,468.034186785538
"9761",46,0.697,0.484,1,-7.398,1,0.82,0.00391,0.32,82.629,4,1,TRUE,-0.916290731874155,-2.28278246569787,480.115611077165
"9762",56,0.747,0.453,10,-10.563,0,0.372,0.000276,0.374,108.911,4,1,FALSE,-0.84629836005412,-2.07944154167984,509.722473508869
"9763",44,0.52,0.795,11,-6.681,0,0.000396,2.93e-05,0.371,127.885,4,10,FALSE,-3.19907319757202,-2.3633972323908,485.643902463523
"9764",4,0.323,0.297,3,-12.731,1,0.607,0.00391,0.281,78.838,3,3,TRUE,-3.56843330103807,-2.12863178587061,2.55573538008144
"9765",73,0.526,0.775,0,-6.05,1,0.707,2.05e-05,0.962,80.106,4,10,FALSE,-3.34670919637809,-1.52785792544168,1.67019459944044
"9766",18,0.623,0.665,0,-5.387,0,0.000493,0.00391,0.533,121.96,4,10,TRUE,-2.95843648881029,-2.69414729593322,444.522215417857
"9767",80,0.922,0.927,11,-3.025,1,0.283,0.00331,0.796,129.978,4,9,FALSE,-2.25379492882461,-0.32989392126109,467.974358271904
"9768",59,0.529,0.691,5,-5.7,0,0.0221,0.00391,0.417,80.344,4,5,TRUE,-1.48280526150073,-2.00991547903123,471.162392387168
"9769",40,0.508,0.287,5,-8.898,0,0.834,0.00391,0.324,96.139,3,9,TRUE,-3.03447310187042,-2.34028696017806,576.599514394523
"9770",65,0.549,0.418,6,-13.172,1,0.788,0.123,0.692,171.98,4,6,FALSE,-3.1629681929299,-2.18925640768704,458.668725770572
"9771",50,0.226,0.585,2,-9.965,1,0.128,0.0233,0.655,180.495,3,10,FALSE,-3.37260992481024,-2.18925640768704,484.355241532493
"9772",NA,0.52,0.967,3,-3.837,0,0.00248,2.62e-06,0.477,179.924,4,1,FALSE,-0.715392789507265,-1.11474167059799,386.652298583624
"9773",31,0.382,0.693,10,-3.827,1,0.261,0.00391,0.205,150.058,4,9,TRUE,-3.4867552700238,-2.15416508787577,2.06085338318862
"9774",36,0.287,0.962,6,-4.235,1,3.7e-06,0.887,0.255,173.094,4,8,FALSE,-2.80511191394534,-1.07880966137193,502.062745082724
"9775",47,0.474,0.363,7,-7.489,1,0.0126,7.77e-06,0.11,139.889,3,10,FALSE,-3.52336501563636,-2.21640739675299,491.596379156722
"9776",20,0.469,0.867,7,-5.311,1,2.49e-06,0.919,0.211,125.436,4,6,FALSE,-3.43578882643177,-0.796287939479459,431.570388233484
"9777",35,0.63,0.845,6,-4.969,1,0.000103,0.000138,0.73,129.965,4,8,FALSE,-2.8319141883246,-0.667479433811368,504.669198584578
"9778",NA,0.387,0.545,11,-6.808,0,0.48,0.338,0.217,154,4,9,FALSE,-3.30497852392161,-1.77195684193188,503.354745681413
"9779",73,0.612,0.799,10,-4.603,1,0.00898,0.00391,0.687,125.976,4,4,TRUE,-3.59356927430961,-1.76026080216868,1.77131307227153
"9780",50,0.712,0.7,7,-3.272,1,0.16,0.00391,0.723,99.996,4,6,TRUE,-3.44828898919601,-2.83702058239917,409.747483213747
"9781",24,0.229,0.621,9,-9.231,1,0.0238,0.376,0.165,167.598,3,10,FALSE,-3.49991335460131,-2.24431618487007,640.239798825409
"9782",71,0.33,0.469,10,-9.286,0,0.31,2.3e-06,0.433,201.327,4,10,FALSE,-3.39620984015112,-3.21388828335716,540.432234419821
"9783",34,0.308,0.984,1,-5.367,1,1.58e-05,0.49,0.158,113.723,4,8,FALSE,-2.10373423424888,-1.36649173382371,424.023584249744
"9784",28,0.453,0.819,5,-10.938,1,0.00336,0.0021,0.45,139.127,4,10,FALSE,-1.77785656405906,-0.115410851511328,686.051747319399
"9785",50,0.424,0.196,0,-20.783,1,0.975,0.927,0.272,186.07,3,7,FALSE,-2.65498348016552,-2.17155683058764,1.81035447716739
"9786",24,0.626,0.631,5,-5.625,1,0.345,0.00391,0.804,163.989,4,10,TRUE,-3.17008566069877,-2.64648484544406,435.53989484317
"9787",56,0.504,0.782,2,-9.27,1,0.0661,1.31e-06,0.619,123.883,4,10,FALSE,-3.50323010722731,-2.16282315061889,405.839869899447
"9788",49,0.538,0.743,4,-5.928,0,0.0343,0.00187,0.316,127.809,4,8,FALSE,-2.96617347131245,-2.2730262907525,480.985446765284
"9789",48,0.534,0.979,9,-3.645,0,0.00292,0.00391,0.236,119.993,4,8,TRUE,-2.3156703325427,-1.36257783450257,493.963561409139
"9790",7,0.436,0.679,0,-8.549,1,0.49,0.00391,0.809,189.129,4,2,TRUE,-2.29263476214088,-2.98380370268872,451.133018077817
"9791",49,0.868,0.525,11,-7.39,0,0.0536,0.00391,0.201,154.874,4,5,TRUE,-1.30563645810244,-1.45671682541644,362.753359736337
"9792",16,0.578,0.755,9,-4.642,1,0.006,0.00902,0.606,130.037,4,10,FALSE,-3.44514926919134,-3.04702556794154,502.523631285137
"9793",24,0.423,0.53,11,-7.647,0,0.0589,0.00983,0.665,116.179,4,2,FALSE,-2.49738417129911,-2.60775247978685,454.263139600826
"9794",38,0.64,0.845,9,-5.16,0,0.555,0.000185,0.32,112.136,4,6,FALSE,-3.15121717639439,-2.25379492882461,467.774518331215
"9795",44,0.633,0.939,7,-5.158,1,0.000642,0.0024,0.838,119.669,4,6,FALSE,-2.74575206828622,-2.52074110279722,512.249938994628
"9796",49,0.927,0.609,7,-6.298,1,0.317,0.00391,0.932,128.089,4,9,TRUE,-2.1119647333854,-2.1982250776698,370.29717795306
"9797",35,0.753,0.738,6,-5.598,0,0.202,0.000532,0.761,139.989,4,9,FALSE,-3.20645330486964,-2.87528612047812,452.154840734897
"9798",31,0.654,0.616,1,-4.869,0,0.0322,0.00391,0.691,91.857,4,9,TRUE,-2.01740615076038,-1.97328134585145,398.936085106374
"9799",46,0.153,0.329,3,-5.575,0,0.0125,0.918,0.0793,102.001,3,8,FALSE,-3.31869616015041,-2.80676617404137,582.397630489685
"9800",51,0.514,0.648,2,-6.17,1,0.0148,0.00391,0.452,129.895,4,9,TRUE,-3.19174715747995,-2.12863178587061,458.81041836471
"9801",33,0.403,0.614,5,-8.007,0,0.00118,0.0018,0.496,84.964,4,1,FALSE,-2.61046987276335,-1.1551826401565,430.669246638299
"9802",38,0.445,0.886,7,-6.592,1,0.00158,5.44e-06,0.382,81.37,4,1,FALSE,-2.73799407747528,-3.16060691674423,476.72004363148
"9803",33,0.315,0.794,7,-6.271,1,0.0295,0.00979,0.341,130.145,4,2,FALSE,-2.40240542827626,-1.62964061975162,564.321716753839
"9804",50,0.712,0.7,7,-3.272,1,0.16,0.00391,0.723,99.996,4,9,TRUE,-3.44828898919601,-2.83702058239917,409.747483213747
"9805",43,0.705,0.397,10,-11.775,1,0.679,0.00391,0.684,133.355,4,4,TRUE,-3.37260992481024,-2.24431618487007,1.77951304209888
"9806",2,0.453,0.734,8,-6.16,0,0.0755,0.0344,0.299,141.894,4,9,FALSE,-3.33260459019654,-1.05268335677971,447.898425985178
"9807",69,0.813,0.621,9,-9.273,1,0.0144,4.03e-05,0.377,112.101,4,5,FALSE,-1.56542102701733,-2.53451715034133,454.363290770722
"9808",62,0.533,0.967,1,-3.762,0,0.000232,4.59e-05,0.477,130.052,4,10,FALSE,-2.28278246569787,-2.21640739675299,477.297601083433
"9809",43,0.242,0.973,8,-4.739,1,2.57e-05,0.82,0.369,148.095,4,8,FALSE,-1.91054300521802,-2.1119647333854,710.736941491013
"9810",43,0.32,0.456,5,-9.412,0,0.637,2.05e-06,0.338,118.779,4,1,FALSE,-3.39025744162382,-2.15416508787577,409.878030638384
"9811",43,0.472,0.813,9,-5.919,0,0.12,0.000109,0.684,134.922,4,10,FALSE,-3.22137895508632,-0.962334670375562,464.84943799041
"9812",28,0.666,0.757,4,-7.617,0,0.0237,0.00188,0.554,90.007,4,9,FALSE,-2.02495335639577,-1.09064411901893,456.800831873148
"9813",44,0.15,0.211,9,-12.814,0,0.792,0.174,0.141,82.68,4,1,FALSE,-3.29954372793566,-1.77785656405906,474.763098818769
"9814",58,0.293,0.778,0,-5.581,1,0.0147,0.227,0.24,147.882,4,1,FALSE,-3.38139475436598,-2.28278246569787,466.204890579239
"9815",46,0.529,0.748,0,-6.108,1,0.0226,0.00391,0.298,105.49,4,9,TRUE,-3.63061054598996,-1.32802545299591,1.8072077910412
"9816",46,0.659,0.518,1,-11.073,1,0.033,0.193,0.135,123.005,4,6,FALSE,-3.63818633979842,-1.14570389620196,487.902654225205
"9817",34,0.736,0.475,10,-10.879,1,0.00292,0.749,0.742,101,4,6,FALSE,-3.66907682681776,-2.04794287462046,392.495859850776
"9818",51,0.57,0.648,1,-7.369,1,0.0506,8.12e-05,0.483,180.107,4,10,FALSE,-3.61191841297781,-2.48290864712533,439.36203750438
"9819",70,0.593,0.512,8,-7.837,0,0.58,0.00391,0.192,95.733,4,5,TRUE,-2.60775247978685,-2.30659311439158,412.310562561766
"9820",50,0.907,0.567,8,-7.164,1,0.232,0.000101,0.831,130.002,4,9,FALSE,-2.75514180863606,-1.6194882482876,387.298334620742
"9821",79,0.495,0.856,0,-5.123,0,0.000219,0.00391,0.609,158.024,4,9,TRUE,-3.47054745979695,-2.2730262907525,1.6055476738484
"9822",47,0.613,0.237,10,-13.978,1,0.89,1.53e-05,0.483,117.972,4,3,FALSE,-3.34955414851032,-2.18925640768704,1.59304739414746
"9823",54,0.372,0.247,4,-12.633,1,0.896,0.00162,0.241,181.763,4,10,FALSE,-3.39322921201298,-2.50103603171788,399.638586725556
"9824",NA,0.642,0.502,6,-12.785,0,0.159,0.791,0.413,104.997,4,0,FALSE,-3.37845789469267,-2.07147337203066,2.68328157299975
"9825",37,0.636,0.568,11,-8.232,1,0.655,5.18e-05,0.884,118.444,4,10,FALSE,-3.21637894466961,-1.06131650392441,497.58918798543
"9826",62,0.404,0.532,0,-8.989,1,0.683,0.158,0.339,159.864,4,6,FALSE,-3.19662521593338,-1.80788885115794,448.255507495446
"9827",91,0.556,0.661,6,-5.052,0,0.3,0.00391,0.668,168.56,4,10,TRUE,-1.58963528513792,-2.29263476214088,422.075822572201
"9828",44,0.508,0.902,6,-6.886,0,0.00131,0.796,0.557,103.71,4,6,FALSE,-3.50655789731998,-2.1982250776698,652.94103868573
"9829",21,0.305,0.501,2,-10.179,0,0.0984,0.419,0.349,90.574,5,10,FALSE,-3.39025744162382,-1.98050159382493,649.779193264912
"9830",29,0.671,0.611,5,-9.991,0,0.427,0.802,0.52,100.017,4,6,FALSE,-3.02002496612304,-2.43497428103979,484.974226119286
"9831",54,0.567,0.173,11,-11.964,1,0.885,0.00391,0.196,117.94,4,9,TRUE,-3.34670919637809,-2.1982250776698,440.204497932495
"9832",34,0.456,0.389,3,-11.568,1,0.239,0.0364,0.399,179.074,3,2,FALSE,-3.38434026459573,-1.03282454813011,589.813529854987
"9833",48,0.297,0.0805,5,-18.726,1,0.963,0.947,0.158,80.346,3,7,FALSE,-3.33822258250077,-2.41017030367398,2.70098747368439
"9834",49,0.542,0.923,4,-5.005,0,0.011,0.00054,0.724,172.977,4,1,FALSE,-2.32790290097834,-2.64930970607961,377.835943234627
"9835",61,0.665,0.766,10,-9.454,0,0.0492,0.338,0.905,73.683,4,6,FALSE,-2.98578194270082,-2.1803674602698,468.302252823964
"9836",7,0.546,0.529,9,-13.6,1,0.0629,0.000567,0.574,151.727,4,10,FALSE,-3.13269812862715,-3.26230538279554,2.12524508469023
"9837",52,0.422,0.99,11,-4.007,1,0.0033,1.03e-06,0.174,124.6,4,6,FALSE,-2.30258509299405,-1.06421086195078,495.930438670586
"9838",53,0.373,0.703,1,-5.463,0,0.037,0.00391,0.225,162.076,4,9,TRUE,-1.72036947314138,-2.23492644452023,429.394923118567
"9839",33,0.382,0.641,3,-9.166,0,0.114,0.868,0.226,137.985,4,8,FALSE,-3.39620984015112,-1.97328134585145,573.247764932407
"9840",27,0.564,0.81,2,-6.154,1,0.0324,0.0152,0.435,60.473,4,10,FALSE,-2.81008292666736,-1.74869997976761,499.684900712439
"9841",13,0.548,0.982,2,-4.835,1,0.000224,0.00245,0.229,93.48,4,8,FALSE,-2.43155547429101,-1.52326021619305,499.879985596543
"9842",56,0.384,0.955,9,-2.884,0,0.0535,0.000997,0.199,171.888,4,10,FALSE,-1.32425897020044,-2.34549259400532,466.018239986376
"9843",46,0.824,0.485,6,-10.345,0,0.145,0.00076,0.773,118.874,4,1,FALSE,-2.33924907736564,-2.52823177452637,360.162463341198
"9844",72,0.479,0.601,7,-8.806,1,0.0832,0.00142,0.669,124.966,4,10,FALSE,-3.44828898919601,-2.20727491318972,559.488158945299
"9845",NA,0.669,0.543,4,-6.399,1,0.0305,1.44e-06,0.269,123.977,4,10,FALSE,-2.79688141480883,-1.24479479884619,379.139815899095
"9846",24,0.145,0.977,4,-5.079,0,1.12e-05,0.01,0.092,144.857,4,8,FALSE,-2.23492644452023,-2.56915820223559,593.430703620903
"9847",62,0.412,0.944,0,-2.896,1,0.0724,0.000493,0.79,123.091,4,10,FALSE,-3.1055471395612,-0.221894331913778,463.680924774785
"9848",64,0.639,0.903,11,-5.013,0,0.00963,7.06e-05,0.96,135.938,4,6,FALSE,-3.29413830936875,-1.74869997976761,496.158240886917
"9849",58,0.478,0.548,7,-7.399,0,0.203,3.91e-06,0.412,147.757,4,10,FALSE,-2.07147337203066,-1.40242374304977,473.058135962167
"9850",57,0.37,0.947,2,-7.213,1,7.97e-06,0.000175,0.418,81.744,4,10,FALSE,-2.40683511436785,-2.57439381628954,419.219512904636
"9851",74,0.744,0.816,11,-3.933,1,0.144,8.51e-06,0.748,120.062,4,9,FALSE,-3.29144651770304,-2.40572585191356,379.473319220205
"9852",35,0.301,0.578,7,-4.601,1,3.56e-06,0.916,0.0978,174.897,4,6,FALSE,-3.1677075382938,-1.49165487677772,401.304124075495
"9853",56,0.597,0.157,7,-17.199,0,0.962,0.0259,0.498,81.009,4,6,FALSE,-3.0988730324735,-2.23492644452023,440.484960015663
"9854",27,0.566,0.873,0,-5.926,0,0.000371,0.932,0.527,121.946,4,6,FALSE,-1.72597172869005,-2.53830742651512,513.61464153585
"9855",30,0.492,0.884,1,-11.061,0,0.000653,1.14e-05,0.149,135.073,4,8,FALSE,-2.3979952777987,-1.14885350510486,545.128425235742
"9856",32,0.486,0.945,2,-2.673,1,0.245,8.78e-05,0.957,131.645,4,2,FALSE,-3.33540964112415,-0.986176859338322,522.429899603765
"9857",35,0.68,0.319,6,-12.18,0,0.987,0.929,0.473,135.04,3,7,FALSE,-3.01797788250131,-2.43269377834107,2.10644645481436
"9858",82,0.953,0.621,8,-7.638,0,0.017,0.00391,0.883,123.016,4,9,TRUE,-1.50959257746438,-3.22388836669175,390.298603635729
"9859",33,0.154,0.923,1,-6.55,0,2.93e-06,0.848,0.163,151.523,4,8,FALSE,-2.44530139519564,-0.841647188878389,480.333217672898
"9860",53,0.532,0.844,7,-6.445,1,0.00757,6.19e-06,0.661,109.966,4,0,FALSE,-3.22388836669175,-1.75446368448436,1.89513851736489
"9861",41,0.529,0.88,0,-6.758,0,0.152,0.000845,0.603,103.231,4,6,FALSE,-3.05124498348425,-0.505838082254952,433.943544715208
"9862",39,0.467,0.769,2,-5.059,1,3.93e-05,0.572,0.607,155.957,4,1,FALSE,-3.23653076010692,-1.13943428318836,524.777095536762
"9863",41,0.517,0.971,4,-5.189,1,0.0057,3.75e-05,0.363,135.004,4,8,FALSE,-2.55361384779779,-1.1239300966524,597.082071410623
"9864",NA,0.639,0.53,2,-9.358,1,0.57,0.00391,0.918,138.72,4,4,TRUE,-3.44514926919134,-2.39579747471622,1.54560128526085
"9865",50,0.542,0.869,6,-4.047,0,0.00182,1.01e-05,0.61,81.966,4,10,FALSE,-2.45340798272863,-0.71743987312899,453.043044312569
"9866",44,0.645,0.979,0,-2.322,1,0.016,0.00391,0.798,106.963,4,8,TRUE,-2.25379492882461,-0.991553216374702,448.627908182271
"9867",48,0.6,0.548,7,-6.977,1,0.784,3.02e-05,0.263,89.98,4,9,FALSE,-3.41732676359204,-2.15416508787577,514.658138962166
"9868",36,0.658,0.71,9,-11.493,1,0.118,0.862,0.899,122.666,4,2,FALSE,-2.7333680090865,-2.84386992424474,390.214043827231
"9869",54,0.606,0.781,1,-5.846,1,0.142,0.00803,0.632,170.007,4,1,FALSE,-2.65498348016552,-2.61183134336167,480.351954300178
"9870",53,0.555,0.74,11,-7.016,0,0.0555,7.08e-06,0.761,172.915,4,10,FALSE,-1.74296930505862,-1.18417017702976,436.773396625756
"9871",26,0.529,0.593,1,-8.393,1,0.0598,0.00391,0.196,65.065,4,5,TRUE,-0.746547957287061,-2.00248050054371,439.101355042318
"9872",39,0.486,0.935,4,-3.832,0,0.358,0.00391,0.589,94.567,4,10,TRUE,-1.89711998488588,-0.0629397997738742,559.613259313966
"9873",47,0.346,0.829,8,-5.123,1,0.00104,0.00391,0.505,161.954,4,10,TRUE,-3.28876195233237,-2.92062480106719,446.332835449063
"9874",31,0.375,2.03e-05,1,-4.593,1,0.221,0.000252,0.123,105.77,4,6,FALSE,-2.75200208863139,-2.01740615076038,888.871756779346
"9875",26,0.53,0.562,5,-9.393,0,0.749,5.16e-06,0.767,90.887,4,3,FALSE,-3.16533505794017,-1.53247687129797,2.2919169559563
"9876",36,0.593,0.979,1,-4.115,0,2.43e-05,0.028,0.387,135.03,4,10,FALSE,-2.28278246569787,-2.4224953896666,471.409588362392
"9877",41,0.526,0.989,7,-4.121,0,8.35e-05,0.0565,0.12,149.998,4,8,FALSE,-2.12863178587061,-1.97328134585145,507.543101617981
"9878",38,0.576,0.829,0,-4.323,0,0.00265,0.00515,0.652,167.99,4,6,FALSE,-2.82514597297846,-1.19072757757592,406.599311361935
"9879",26,0.366,0.941,2,-4.263,1,0.000813,0.000223,0.183,82.994,4,10,FALSE,-2.6394574096366,-2.17155683058764,526.485517369661
"9880",36,0.779,0.667,9,-11.031,0,0.614,0.117,0.9,159.943,3,2,FALSE,-2.89137225822975,-2.40240542827626,536.929231836003
"9881",42,0.507,0.852,1,-5.42,1,0.00587,1.57e-06,0.51,168.166,4,5,FALSE,-1.04696905551627,-1.03845836584836,469.072489067521
"9882",24,0.629,0.284,10,-11.694,0,0.913,0.874,0.306,120.271,4,7,FALSE,-3.05124498348425,-2.24431618487007,1.97394697674482
"9883",25,0.789,0.377,9,-9.369,0,0.326,0.00671,0.698,138.004,4,2,FALSE,-3.14655516328857,-1.80180980508156,536.631158245587
"9884",55,0.377,0.991,4,-1.205,0,0.00081,4.84e-06,0.258,122.147,4,1,FALSE,-2.37300755729059,-1.21066179247673,487.893430986727
"9885",31,0.517,0.643,6,-10.679,0,0.395,0.00239,0.782,143.786,3,3,FALSE,-2.76939383134326,-1.95899538860397,2.60606024489074
"9886",73,0.688,0.375,4,-9.601,1,0.286,0.00391,0.45,83.635,4,10,TRUE,-2.92807362508018,-2.01740615076038,458.780993503436
"9887",40,0.502,0.883,9,-5.205,1,0.000136,0.315,0.129,129.993,4,10,FALSE,-3.56136613381498,-1.87080267656851,394.820212248563
"9888",42,0.467,0.0936,11,-19.998,0,0.817,0.00365,0.178,113.699,4,10,FALSE,-3.29413830936875,-2.1803674602698,527.079690369492
"9889",28,0.686,0.622,1,-10.536,0,0.285,0.00391,0.679,107.076,4,6,TRUE,-3.61191841297781,-1.29098418131557,444.92696029798
"9890",53,0.616,0.824,6,-3.646,0,0.00658,0.0257,0.206,125.024,4,6,FALSE,-2.05572501506252,-1.20397280432594,452.998896245896
"9891",41,0.442,0.363,4,-5.739,1,0.566,0.00391,0.325,84.88,4,9,TRUE,-3.60822155109648,-2.21640739675299,1.76301351866626
"9892",26,0.487,0.953,8,-5.394,1,0.000203,0.00299,0.249,140.001,4,8,FALSE,-2.26336437984076,-0.687165108882398,593.980639415124
"9893",41,0.388,0.449,1,-9.114,1,0.668,0.00391,0.262,180.181,4,1,TRUE,-1.44392347395653,-1.54177926396029,375.942814800336
"9894",32,0.485,0.97,3,-7.014,0,4.07e-06,0.165,0.572,101.99,4,6,FALSE,-2.79852210426629,-1.27296567581289,504.656318696199
"9895",37,0.318,0.975,9,-4.21,1,0.00562,0.826,0.668,174.206,4,10,FALSE,-2.37946613733,-1.06421086195078,427.769797905369
"9896",23,0.423,0.207,1,-14.793,0,0.85,1.88e-06,0.175,83.051,4,10,FALSE,-3.55785119170753,-2.15416508787577,528.519630666638
"9897",40,0.691,0.397,5,-11.782,1,0.548,3.93e-05,0.328,83.878,4,10,FALSE,-3.5267606046375,-2.38923289971972,503.455062542825
"9898",43,0.377,0.891,9,-6.807,1,0.038,0.176,0.639,103.243,4,10,FALSE,-2.76303450943497,-1.06421086195078,741.943394067229
"9899",12,0.715,0.788,1,-9.121,1,0.0841,0.000248,0.465,179.009,4,5,FALSE,-1.54646311327271,-2.4937455984552,348.568501158668
"9900",28,0.767,0.51,1,-5.737,1,0.0762,0.000385,0.525,120.022,4,9,FALSE,-1.88387475813586,-1.8773173575897,425.539657376372
"9901",23,0.381,0.886,2,-4.174,1,2.58e-05,0.654,0.429,144.99,4,10,FALSE,-2.63247901425514,-2.88240358824699,397.265654191248
"9902",54,0.699,0.464,5,-8.933,0,0.39,0.171,0.283,110.986,4,6,FALSE,-2.59829933714309,-1.1551826401565,536.536112484519
"9903",76,0.676,0.835,8,-4.382,0,0.00682,3.04e-05,0.8,104.987,4,9,FALSE,-3.12356564506388,-2.5133061243097,440.199954566104
"9904",36,0.531,0.772,9,-4.126,1,0.0541,0.00693,0.842,175.022,4,9,FALSE,-3.11002141995612,-2.49253567695249,424.585680399139
"9905",37,0.566,0.659,6,-6.157,0,0.00232,0.0637,0.319,122.005,4,10,FALSE,-3.41428262121081,-2.38271113747333,546.669004060044
"9906",4,0.654,0.89,9,-6.514,0,0.00204,0.00391,0.684,129.014,4,1,TRUE,-2.4013010659332,-1.30195321268614,441.950223441509
"9907",44,0.546,0.095,2,-21.524,0,0.831,0.711,0.195,116.071,4,7,FALSE,-3.33540964112415,-2.12863178587061,2.13854701444696
"9908",47,0.705,0.401,9,-9.506,0,0.812,0.00391,0.649,104.956,4,2,TRUE,-3.04702556794154,-1.14256417619729,408.933980001662
"9909",43,0.366,0.73,9,-12.746,1,0.423,4.31e-06,0.729,160.093,4,10,FALSE,-2.70605219843954,-1.81400507817537,1.93649167310371
"9910",33,0.575,0.523,7,-7.078,1,0.372,0.000525,0.312,97.934,3,9,FALSE,-3.65351231027664,-2.32278780031156,498.231873729492
"9911",6,0.408,0.616,0,-9.942,1,0.161,0.00391,0.379,160.173,4,0,TRUE,-1.80180980508156,-2.41911890925,1.73205080756888
